date,quarter,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,department_finishing ,department_sweing
02-08-15,Quarter2,Sunday,7,0.863013699,0.413472706,0.00640083,0.268518519,0,0,0,0,58,0.137391008,0,1
02-08-15,Quarter2,Sunday,8,0.863013699,0.413472706,0.006660324,0.263888889,0,0,0,0,57,0.134825595,0,1
02-09-15,Quarter2,Monday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.929545189,0,0
02-09-15,Quarter2,Monday,1,1,0.02013163,0,0.046296296,0,0,0,0,10,0.821343057,0,0
02-09-15,Quarter2,Monday,10,1,0.379790941,0.048741458,0.00462963,0.024444444,0,0,0,56,0.752306792,0,1
02-09-15,Quarter2,Monday,1,1,0.379790941,0.065132774,0.138888889,0.019444444,0,0,0,57,0.75197867,0,1
02-09-15,Quarter2,Monday,2,1,0.379790941,0.061110631,0.013888889,0.019444444,0,0,0,57,0.751943463,0,1
02-09-15,Quarter2,Monday,6,0.931506849,0,0,0.037037037,0,0,0,0,8,0.738012732,0,0
02-09-15,Quarter2,Monday,12,1,0.239256678,0.041951388,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
02-09-15,Quarter2,Monday,3,1,0.379790941,0.054969293,0.208333333,0.013888889,0,0,0,57,0.63881272,0,1
02-09-15,Quarter2,Monday,9,1,0.507549361,0.04640602,0.268518519,0.013888889,0,0,0,58,0.63858948,0,1
02-09-15,Quarter2,Monday,4,0.863013699,0.526519551,0.033171871,0.127314815,0.013888889,0,0,0.5,57,0.627357245,0,1
02-09-15,Quarter2,Monday,11,0.931506849,0.138404955,0.004454632,0,0.0125,0,0,0,54,0.582975079,0,1
02-09-15,Quarter2,Monday,8,0.383561644,0.024196671,0,0.069444444,0,0,0,0,15,0.533876777,0,0
02-09-15,Quarter2,Monday,5,0.863013699,0.526519551,0.033431364,0.270833333,0.011111111,0,0,0,58,0.526554523,0,1
02-09-15,Quarter2,Monday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.523272922,0,0
02-09-15,Quarter2,Monday,6,0.931506849,0.307588076,0.030620189,0.157407407,0,0,0,0,34,0.42719973,0,1
02-09-15,Quarter2,Monday,7,0.383561644,0.526519551,0.036415535,0.268518519,0,0,0,0.5,58,0.131489836,0,1
02-09-15,Quarter2,Monday,8,0.383561644,0.526519551,0.038967217,0.268518519,0,0,0,0.5,58,0.131489836,0,1
02-09-15,Quarter2,Monday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.043186129,0,0
02-10-15,Quarter2,Tuesday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.869691623,0,0
02-10-15,Quarter2,Tuesday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.82669145,0,0
02-10-15,Quarter2,Tuesday,10,1,0.379790941,0.054839547,0,0.024444444,0,0,0,56,0.752117828,0,1
02-10-15,Quarter2,Tuesday,1,1,0.379790941,0.066862728,0,0.024444444,0,0,0,57,0.751935496,0,1
02-10-15,Quarter2,Tuesday,3,1,0.379790941,0.035161318,0,0.024444444,0,0,0,57,0.751935496,0,1
02-10-15,Quarter2,Tuesday,2,1,0.379790941,0.065392267,0,0.024444444,0,0,0,57,0.751386624,0,1
02-10-15,Quarter2,Tuesday,1,1,0.02013163,0,0.055555556,0,0,0,0,12,0.699152815,0,0
02-10-15,Quarter2,Tuesday,9,1,0.507549361,0.054623302,0.083333333,0.010555556,0,0,0,58,0.639533149,0,1
02-10-15,Quarter2,Tuesday,12,1,0.239256678,0.038923969,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
02-10-15,Quarter2,Tuesday,4,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.634972083,0,0
02-10-15,Quarter2,Tuesday,6,0.931506849,0.307588076,0.027679266,0.092592593,0,0,0,0,34,0.583142955,0,1
02-10-15,Quarter2,Tuesday,11,1,0.138404955,0.000562235,0.125,0.009444444,0,0,0,54,0.582975079,0,1
02-10-15,Quarter2,Tuesday,5,0.931506849,0.526519551,0.03697777,0.270833333,0.0125,0,0,0,58,0.582645754,0,1
02-10-15,Quarter2,Tuesday,8,0.383561644,0.024196671,0,0.037037037,0,0,0,0,8,0.530109824,0,0
02-10-15,Quarter2,Tuesday,4,0.863013699,0.526519551,0.03697777,0.270833333,0.011111111,0,0,0.5,58,0.526554523,0,1
02-10-15,Quarter2,Tuesday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.514016086,0,0
02-10-15,Quarter2,Tuesday,6,0.931506849,0,0,0.037037037,0,0,0,0,8,0.445036207,0,0
02-10-15,Quarter2,Tuesday,7,0.589041096,0.526519551,0.044330075,0.268518519,0.006388889,0,0,0.5,58,0.301214167,0,1
02-10-15,Quarter2,Tuesday,8,0.589041096,0.526519551,0.045887034,0.268518519,0.008333333,0,0,0.5,58,0.180261196,0,1
02-11-15,Quarter2,Wednesday,4,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.901568973,0,0
02-11-15,Quarter2,Wednesday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.886732973,0,0
02-11-15,Quarter2,Wednesday,2,1,0.379790941,0.067338466,0,0.025,0,0,0,57.5,0.864567233,0,1
02-11-15,Quarter2,Wednesday,1,1,0.379790941,0.064786783,0,0.031388889,0,0,0,57,0.864252437,0,1
02-11-15,Quarter2,Wednesday,8,0.383561644,0.024196671,0,0.055555556,0,0,0,0,12,0.857834727,0,0
02-11-15,Quarter2,Wednesday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.764979208,0,0
02-11-15,Quarter2,Wednesday,5,0.863013699,0.024196671,0,0.009259259,0,0,0,0,2,0.71757251,0,0
02-11-15,Quarter2,Wednesday,10,1,0.379790941,0.025862815,0,0.020833333,0,0,0,56,0.695428935,0,1
02-11-15,Quarter2,Wednesday,6,1,0.307588076,0.028371248,0.134259259,0.010555556,0,0,0,34,0.639699462,0,1
02-11-15,Quarter2,Wednesday,12,1,0.239256678,0.036934521,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
02-11-15,Quarter2,Wednesday,9,1,0.507549361,0.026338552,0.125,0.013888889,0,0,0,58,0.638793517,0,1
02-11-15,Quarter2,Wednesday,5,0.931506849,0.526519551,0.034080097,0.284722222,0.015555556,0,0,0,59.5,0.582702263,0,1
02-11-15,Quarter2,Wednesday,8,0.726027397,0.526519551,0.046233025,0.175925926,0.008333333,0,0,0.5,58,0.542108557,0,1
02-11-15,Quarter2,Wednesday,4,0.863013699,0.526519551,0.028846986,0.229166667,0.011111111,0,0,0.5,59.5,0.526520885,0,1
02-11-15,Quarter2,Wednesday,1,1,0.02013163,0,0.055555556,0,0,0,0,12,0.43379017,0,0
02-11-15,Quarter2,Wednesday,7,0.726027397,0.526519551,0.0358533,0.12962963,0.006388889,0,0,0.5,58,0.413163196,0,1
02-11-15,Quarter2,Wednesday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.347393029,0,0
02-11-15,Quarter2,Wednesday,3,1,0.379790941,0.000475737,0.263888889,0,0,0,0.5,57,0.341925486,0,1
02-11-15,Quarter2,Wednesday,11,0.383561644,0.164730933,0.018770003,0.125,0,0,0,0.5,52,0.309222789,0,1
02-12-15,Quarter2,Thursday,1,1,0.379790941,0.060418649,0,0.038333333,0,0,0,57,0.977497619,0,1
02-12-15,Quarter2,Thursday,4,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.973155174,0,0
02-12-15,Quarter2,Thursday,2,1,0.379790941,0.057391229,0,0.031388889,0,0,0,57.5,0.864567233,0,1
02-12-15,Quarter2,Thursday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.682236769,0,0
02-12-15,Quarter2,Thursday,12,1,0.239256678,0.038664475,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
02-12-15,Quarter2,Thursday,8,0.383561644,0.024196671,0,0.055555556,0,0,0,0,12,0.588431026,0,0
02-12-15,Quarter2,Thursday,5,0.931506849,0.526519551,0.026381801,0.273148148,0.015555556,0,0,0,59,0.583145691,0,1
02-12-15,Quarter2,Thursday,6,1,0.307588076,0.033690857,0.152777778,0,0,0,0,33,0.512344416,0,1
02-12-15,Quarter2,Thursday,1,1,0.02013163,0,0.055555556,0,0,0,0,12,0.486245576,0,0
02-12-15,Quarter2,Thursday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.47698874,0,0
02-12-15,Quarter2,Thursday,4,0.863013699,0.526519551,0.01812127,0.273148148,0,0,0,0.5,59,0.455612718,0,1
02-12-15,Quarter2,Thursday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.415276496,0,0
02-12-15,Quarter2,Thursday,5,0.863013699,0.024196671,0,0.009259259,0,0,0,0,2,0.390528947,0,0
02-12-15,Quarter2,Thursday,7,0.794520548,0.526519551,0.039313208,0.273148148,0,0,0,0.5,59,0.340545375,0,1
02-12-15,Quarter2,Thursday,11,0.589041096,0.164730933,0.044935559,0.087962963,0,0,0,1,55,0.300449151,0,1
02-12-15,Quarter2,Thursday,9,1,0.507549361,0.000605484,0.268518519,0,0,0,0,58,0.297924935,0,1
02-12-15,Quarter2,Thursday,8,0.794520548,0.526519551,0.051595883,0.273148148,0,0,0,0.5,59,0.259039341,0,1
02-12-15,Quarter2,Thursday,10,1,0.379790941,0.000432489,0.231481481,0,0,0,0,50,0.234215657,0,1
02-12-15,Quarter2,Thursday,3,0.383561644,0.526519551,0.033301618,0.268518519,0,0,0,0.5,58,0.131489836,0,1
2/14/2015,Quarter2,Saturday,1,1,0.379790941,0.061240377,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
2/14/2015,Quarter2,Saturday,7,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.784422219,0,0
2/14/2015,Quarter2,Saturday,4,0.931506849,0.024196671,0,0.092592593,0,0,0,0,20,0.754693834,0,0
2/14/2015,Quarter2,Saturday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.639633393,0,0
2/14/2015,Quarter2,Saturday,12,1,0.239256678,0.04074042,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
2/14/2015,Quarter2,Saturday,2,1,0.379790941,0.029149728,0.141203704,0.0175,0,0,0,57,0.639053771,0,1
2/14/2015,Quarter2,Saturday,1,1,0.02013163,0,0.055555556,0,0,0,0,12,0.634354959,0,0
2/14/2015,Quarter2,Saturday,4,0.931506849,0.526519551,0.020802699,0.275462963,0,0,0,0.5,59,0.582686389,0,1
2/14/2015,Quarter2,Saturday,5,0.931506849,0.526519551,0.028717239,0.275462963,0.015555556,0,0,0,59,0.582686389,0,1
2/14/2015,Quarter2,Saturday,8,0.863013699,0.024196671,0,0.037037037,0,0,0,0,8,0.554755564,0,0
2/14/2015,Quarter2,Saturday,8,0.863013699,0.526519551,0.035637056,0.199074074,0,0,0,0.5,60,0.526089773,0,1
2/14/2015,Quarter2,Saturday,7,0.863013699,0.526519551,0.041389153,0.277777778,0,0,0,0.5,60,0.415339149,0,1
2/14/2015,Quarter2,Saturday,11,0.726027397,0.164730933,0.044935559,0.087962963,0.006388889,0,0,1,55,0.413588346,0,1
2/14/2015,Quarter2,Saturday,6,1,0.307588076,0.035550558,0.157407407,0,0,0,0,34,0.364875708,0,1
2/14/2015,Quarter2,Saturday,3,0.589041096,0.526519551,0.054536805,0.268518519,0.008333333,0,0,0.5,58,0.301214167,0,1
2/14/2015,Quarter2,Saturday,6,1,0,0,0.037037037,0,0,0,0,8,0.281514426,0,0
2/14/2015,Quarter2,Saturday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.004890081,0,0
2/15/2015,Quarter3,Sunday,1,1,0.02013163,0,0.037037037,0,0,0,0,8,1,0,0
2/15/2015,Quarter3,Sunday,2,1,0.02013163,0,0.037037037,0,0,0,0,8,0.986114745,0,0
2/15/2015,Quarter3,Sunday,1,1,0.379790941,0.061413373,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
2/15/2015,Quarter3,Sunday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.724840144,0,0
2/15/2015,Quarter3,Sunday,12,1,0.239256678,0.048438716,0.055555556,0.013888889,0,0,0,34,0.639540261,0,1
2/15/2015,Quarter3,Sunday,5,0.931506849,0.024196671,0,0.009259259,0,0,0,0,2,0.594461283,0,0
2/15/2015,Quarter3,Sunday,5,1,0.526519551,0.029365972,0.275462963,0,0,0,0,59.5,0.551308781,0,1
2/15/2015,Quarter3,Sunday,11,0.726027397,0,0,0.046296296,0,0,0,0,10,0.543149276,0,0
2/15/2015,Quarter3,Sunday,7,0.863013699,0.526519551,0.03810224,0.273148148,0,0,0,0.5,59,0.526570914,0,1
2/15/2015,Quarter3,Sunday,8,0.863013699,0.526519551,0.021927169,0.226851852,0.011111111,0.006666667,0.222222222,0.5,59,0.526503623,0,1
2/15/2015,Quarter3,Sunday,6,0.931506849,0.307588076,0.035204567,0.157407407,0,0,0,0,34,0.505104756,0,1
2/15/2015,Quarter3,Sunday,11,0.794520548,0.164730933,0.030274198,0.101851852,0.006388889,0,0,1,53,0.469722792,0,1
2/15/2015,Quarter3,Sunday,8,0.863013699,0.024196671,0,0.037037037,0,0,0,0,8,0.418957303,0,0
2/15/2015,Quarter3,Sunday,6,1,0,0,0.037037037,0,0,0,0,8,0.417782578,0,0
2/15/2015,Quarter3,Sunday,4,0.931506849,0.526519551,0.039745697,0.275462963,0,0,0,0.5,59.5,0.411535802,0,1
2/15/2015,Quarter3,Sunday,3,0.726027397,0.526519551,0.05886169,0.268518519,0.008333333,0,0,0.5,58,0.272926779,0,1
2/15/2015,Quarter3,Sunday,2,1,0.379790941,0.000518986,0.266203704,0,0,0,0,57.5,0.223762555,0,1
2/15/2015,Quarter3,Sunday,4,0.931506849,0.024196671,0,0.092592593,0,0,0,0,20,0.060149165,0,0
2/15/2015,Quarter3,Sunday,9,0.589041096,0.307588076,0.073004065,0.203703704,0,0,0,0.5,54,0.055652677,0,1
2/16/2015,Quarter3,Monday,1,1,0.379790941,0.06149987,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
2/16/2015,Quarter3,Monday,9,1,0.02013163,0,0.046296296,0,0,0,0,10,0.819557473,0,0
2/16/2015,Quarter3,Monday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.741881495,0,0
2/16/2015,Quarter3,Monday,3,0.589041096,0.024196671,0,0.037037037,0,0,0,0,8,0.711463937,0,0
2/16/2015,Quarter3,Monday,3,0.794520548,0.526519551,0.054623302,0.023148148,0.0175,0,0,0.5,58,0.641160833,0,1
2/16/2015,Quarter3,Monday,5,1,0.526519551,0.019937722,0,0,0,0,0,59,0.639736584,0,1
2/16/2015,Quarter3,Monday,12,1,0.239256678,0.046665513,0.143518519,0.010555556,0,0,0,34,0.638983237,0,1
2/16/2015,Quarter3,Monday,6,1,0,0,0.037037037,0,0,0,0,8,0.608557989,0,0
2/16/2015,Quarter3,Monday,6,0.931506849,0.307588076,0.038707724,0.152777778,0,0,0,0,33,0.582978307,0,1
2/16/2015,Quarter3,Monday,4,0.931506849,0.526519551,0.039442955,0.270833333,0,0,0,0.5,58,0.582645754,0,1
2/16/2015,Quarter3,Monday,4,0.931506849,0.024196671,0,0.069444444,0,0,0,0,15,0.551043431,0,0
2/16/2015,Quarter3,Monday,7,0.863013699,0.526519551,0.033907101,0.023148148,0.008333333,0,0,0.5,59,0.526375952,0,1
2/16/2015,Quarter3,Monday,5,0.931506849,0.024196671,0,0.046296296,0,0,0,0,10,0.446257923,0,0
2/16/2015,Quarter3,Monday,8,0.863013699,0.526519551,0.000302742,0.273148148,0.0075,0.006666667,0.222222222,1,59,0.43786202,0,1
2/16/2015,Quarter3,Monday,11,0.863013699,0.164730933,0.029409221,0.083333333,0.008333333,0,0,1,54,0.374709311,0,1
2/16/2015,Quarter3,Monday,10,0.726027397,0.296554394,0.048914454,0.203703704,0,0,0,0.5,44,0.137270958,0,1
2/16/2015,Quarter3,Monday,9,0.726027397,0.307588076,0.09095234,0.208333333,0,0,0,0.5,54,0.108555235,0,1
2/16/2015,Quarter3,Monday,7,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.02739782,0,0
2/17/2015,Quarter3,Tuesday,1,1,0.379790941,0.062494594,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
2/17/2015,Quarter3,Tuesday,10,1,0.02013163,0,0.037037037,0,0,0,0,8,0.782464343,0,0
2/17/2015,Quarter3,Tuesday,7,0.863013699,0.04316686,0,0.046296296,0,0,0,0,10,0.766910978,0,0
2/17/2015,Quarter3,Tuesday,12,1,0.04316686,0,0.041666667,0,0,0,0,9,0.754223944,0,0
2/17/2015,Quarter3,Tuesday,12,1,0.239256678,0.049000951,0.157407407,0.010555556,0,0,0,34,0.639084266,0,1
2/17/2015,Quarter3,Tuesday,3,0.589041096,0.04316686,0,0.069444444,0,0,0,0,15,0.623519292,0,0
2/17/2015,Quarter3,Tuesday,6,0.931506849,0.307588076,0.031398668,0.12962963,0,0,0,0,33,0.582944863,0,1
2/17/2015,Quarter3,Tuesday,4,0.931506849,0.526519551,0.036718277,0.270833333,0.0125,0,0,0.5,58,0.582645754,0,1
2/17/2015,Quarter3,Tuesday,6,1,0,0,0.037037037,0,0,0,0,8,0.581304359,0,0
2/17/2015,Quarter3,Tuesday,7,0.863013699,0.526519551,0.024305856,0.032407407,0.008333333,0,0,0.5,59,0.526858977,0,1
2/17/2015,Quarter3,Tuesday,11,0.863013699,0.164730933,0.045584292,0.131944444,0.008333333,0,0,1,56,0.526549788,0,1
2/17/2015,Quarter3,Tuesday,3,0.863013699,0.526519551,0.06149987,0.268518519,0.013888889,0,0,0.5,58,0.526537848,0,1
2/17/2015,Quarter3,Tuesday,4,0.931506849,0.04316686,0,0.037037037,0,0,0,0,8,0.47698874,0,0
2/17/2015,Quarter3,Tuesday,5,1,0.526519551,0.029409221,0.275462963,0,0,0,0,59,0.473340181,0,1
2/17/2015,Quarter3,Tuesday,9,0.794520548,0.307588076,0.09168757,0.212962963,0,0,0,0.5,51,0.469621614,0,1
2/17/2015,Quarter3,Tuesday,8,0.726027397,0.512969415,0.007741545,0,0.006388889,0.016666667,0.666666667,1,58,0.414192135,0,1
2/17/2015,Quarter3,Tuesday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.397342355,0,0
2/17/2015,Quarter3,Tuesday,2,1,0.04316686,0,0.069444444,0,0,0,0,15,0.392107778,0,0
2/17/2015,Quarter3,Tuesday,2,0.589041096,0.530971738,0.03624254,0.259259259,0,0,0,0.5,56,0.143635224,0,1
2/17/2015,Quarter3,Tuesday,10,0.794520548,0.296554394,0.032047401,0,0,0.026666667,0.777777778,0.5,49,0.077150559,0,1
2/18/2015,Quarter3,Wednesday,12,1,0.04316686,0,0.046296296,0,0,0,0,10,0.854930806,0,0
2/18/2015,Quarter3,Wednesday,6,1,0,0,0.055555556,0,0,0,0,12,0.79297422,0,0
2/18/2015,Quarter3,Wednesday,2,1,0.04316686,0,0.055555556,0,0,0,0,12,0.772972562,0,0
2/18/2015,Quarter3,Wednesday,11,0.863013699,0.164730933,0.029625465,0.12962963,0.008333333,0,0,1,56,0.662440295,0,1
2/18/2015,Quarter3,Wednesday,4,1,0.526519551,0.03736701,0.018518519,0.013888889,0,0,0.5,58,0.639736584,0,1
2/18/2015,Quarter3,Wednesday,5,1,0.526519551,0.022100164,0,0,0,0,0,59,0.639736584,0,1
2/18/2015,Quarter3,Wednesday,12,1,0.239256678,0.047357495,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
2/18/2015,Quarter3,Wednesday,1,1,0.379790941,0.059423925,0.152777778,0.0175,0,0,0,57,0.63894638,0,1
2/18/2015,Quarter3,Wednesday,6,0.931506849,0.307588076,0.03282588,0.152777778,0.009444444,0,0,0,33,0.582978307,0,1
2/18/2015,Quarter3,Wednesday,7,0.931506849,0.526519551,0.023916616,0.087962963,0.0125,0,0,0.5,59,0.582844862,0,1
2/18/2015,Quarter3,Wednesday,4,0.931506849,0.04316686,0,0.037037037,0,0,0,0,8,0.564928686,0,0
2/18/2015,Quarter3,Wednesday,3,0.863013699,0.526519551,0.045714039,0,0.011111111,0,0,0.5,58,0.526537848,0,1
2/18/2015,Quarter3,Wednesday,9,0.863013699,0.307588076,0.068635931,0.175925926,0.008333333,0,0,0.5,51,0.525965276,0,1
2/18/2015,Quarter3,Wednesday,7,0.863013699,0.04316686,0,0.037037037,0,0,0,0,8,0.494139731,0,0
2/18/2015,Quarter3,Wednesday,10,1,0.02013163,0,0.037037037,0,0,0,0,8,0.458475067,0,0
2/18/2015,Quarter3,Wednesday,8,0.863013699,0.04316686,0,0.037037037,0,0,0,0,8,0.390528947,0,0
2/18/2015,Quarter3,Wednesday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.35646191,0,0
2/18/2015,Quarter3,Wednesday,2,0.726027397,0.530971738,0.037540005,0.263888889,0,0,0,0.5,57,0.106487756,0,1
2/18/2015,Quarter3,Wednesday,10,0.863013699,0.324816105,0.048395468,0.217592593,0,0.026666667,0.777777778,0.5,47,0.078793807,0,1
2/18/2015,Quarter3,Wednesday,3,0.589041096,0.04316686,0,0.037037037,0,0,0,0,8,0.025706215,0,0
2/18/2015,Quarter3,Wednesday,8,0.794520548,0.512969415,0.041605397,0.175925926,0,0.015,0.666666667,1,57,0.019953918,0,1
2/19/2015,Quarter3,Thursday,3,0.589041096,0.04316686,0,0.111111111,0,0,0,0,12,0.657132886,0,0
2/19/2015,Quarter3,Thursday,12,1,0.239256678,0.048698209,0.041666667,0.010555556,0,0,0,34,0.639433338,0,1
2/19/2015,Quarter3,Thursday,1,1,0.379790941,0.011460946,0.148148148,0.0175,0,0,0,57,0.639161575,0,1
2/19/2015,Quarter3,Thursday,4,1,0.526519551,0.037150766,0.270833333,0.0175,0,0,0.5,58.5,0.638736987,0,1
2/19/2015,Quarter3,Thursday,5,1,0.526519551,0.011936684,0.023148148,0.0175,0.011666667,0.333333333,0,59.5,0.638611623,0,1
2/19/2015,Quarter3,Thursday,6,1,0,0,0.166666667,0,0,0,0,18,0.622689502,0,0
2/19/2015,Quarter3,Thursday,6,0.931506849,0.307588076,0.03888072,0.152777778,0.015555556,0,0,0,33,0.582978307,0,1
2/19/2015,Quarter3,Thursday,10,1,0.02013163,0,0.092592593,0,0,0,0,10,0.56338588,0,0
2/19/2015,Quarter3,Thursday,2,1,0.04316686,0,0.138888889,0,0,0,0,15,0.537275649,0,0
2/19/2015,Quarter3,Thursday,3,0.863013699,0.526519551,0.010682467,0.268518519,0.013888889,0,0,0.5,58,0.526537848,0,1
2/19/2015,Quarter3,Thursday,11,0.863013699,0.164730933,0.028241502,0.134259259,0.008333333,0,0,1,58,0.526466793,0,1
2/19/2015,Quarter3,Thursday,8,0.863013699,0.512969415,0.048265721,0.240740741,0,0,0,1,57,0.525857318,0,1
2/19/2015,Quarter3,Thursday,4,0.931506849,0.04316686,0,0.074074074,0,0,0,0,8,0.507844862,0,0
2/19/2015,Quarter3,Thursday,8,0.863013699,0.04316686,0,0.074074074,0,0,0,0,8,0.494433413,0,0
2/19/2015,Quarter3,Thursday,9,0.863013699,0.307588076,0.069327913,0.236111111,0.008333333,0,0,0.5,51,0.456630517,0,1
2/19/2015,Quarter3,Thursday,5,0.931506849,0.04316686,0,0.074074074,0,0,0,0,8,0.448442912,0,0
2/19/2015,Quarter3,Thursday,7,0.931506849,0.526519551,0.019202491,0,0,0.016666667,0.444444444,0.5,59,0.425647265,0,1
2/19/2015,Quarter3,Thursday,12,1,0.04316686,0,0.083333333,0,0,0,0,9,0.42389115,0,0
2/19/2015,Quarter3,Thursday,2,0.794520548,0.530971738,0.036372286,0.263888889,0,0,0,0.5,57,0.396523756,0,1
2/19/2015,Quarter3,Thursday,10,0.863013699,0.324816105,0.060980884,0.222222222,0,0,0,0.5,48,0.017718082,0,1
2/22/2015,Quarter4,Sunday,3,0.589041096,0.04316686,0,0.069444444,0,0,0,0,15,0.719940756,0,0
2/22/2015,Quarter4,Sunday,6,1,0,0,0.037037037,0,0,0,0,8,0.674648042,0,0
2/22/2015,Quarter4,Sunday,2,1,0.04316686,0,0.185185185,0,0,0,0,20,0.672533536,0,0
2/22/2015,Quarter4,Sunday,11,0.726027397,0,0,0.111111111,0,0,0,0,12,0.644896163,0,0
2/22/2015,Quarter4,Sunday,12,1,0.239256678,0.047703486,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
2/22/2015,Quarter4,Sunday,4,1,0.526519551,0.039875443,0.224537037,0.0175,0,0,0.5,59,0.638634287,0,1
2/22/2015,Quarter4,Sunday,12,1,0.04316686,0,0.092592593,0,0,0,0,10,0.620305243,0,0
2/22/2015,Quarter4,Sunday,9,1,0.02013163,0,0.092592593,0,0,0,0,10,0.58621941,0,0
2/22/2015,Quarter4,Sunday,6,0.931506849,0.307588076,0.045627541,0.152777778,0.0125,0,0,0,33,0.582978307,0,1
2/22/2015,Quarter4,Sunday,1,1,0.02013163,0,0.111111111,0,0,0,0,12,0.556700387,0,0
2/22/2015,Quarter4,Sunday,8,0.863013699,0.512969415,0.049563187,0.263888889,0.011111111,0,0,1,57,0.526549788,0,1
2/22/2015,Quarter4,Sunday,2,0.863013699,0.530971738,0.032263645,0.263888889,0,0,0,0.5,57,0.526539895,0,1
2/22/2015,Quarter4,Sunday,11,0.931506849,0.164730933,0.036069544,0.134259259,0,0,0,1,58,0.494439489,0,1
2/22/2015,Quarter4,Sunday,9,0.863013699,0.307588076,0.074258282,0.125,0.008333333,0,0,0.5,57,0.443545171,0,1
2/22/2015,Quarter4,Sunday,3,0.863013699,0.526519551,0.045022057,0.314814815,0.009166667,0,0,1,58,0.443056404,0,1
2/22/2015,Quarter4,Sunday,10,0.863013699,0.355207123,0.066213995,0.231481481,0,0,0,0.5,50,0.2516764,0,1
2/22/2015,Quarter4,Sunday,7,0.931506849,0.526519551,0.027117031,0.268518519,0,0.011666667,0.444444444,0.5,58,0.180261196,0,1
2/22/2015,Quarter4,Sunday,10,1,0.02013163,0,0.037037037,0,0,0,0,8,0.171513137,0,0
2/22/2015,Quarter4,Sunday,5,1,0.526519551,0.019461984,0.219907407,0,0.015,0.555555556,0,60,0.083222418,0,1
2/22/2015,Quarter4,Sunday,7,0.863013699,0.04316686,0,0.037037037,0,0,0,0,8,0.056671977,0,0
2/23/2015,Quarter4,Monday,10,1,0.02013163,0,0.092592593,0,0,0,0,20,0.814322897,0,0
2/23/2015,Quarter4,Monday,8,0.863013699,0.04316686,0,0.037037037,0,0,0,0,8,0.785706586,0,0
2/23/2015,Quarter4,Monday,12,1,0.04316686,0,0.041666667,0,0,0,0,9,0.754223944,0,0
2/23/2015,Quarter4,Monday,3,1,0.04316686,0,0.083333333,0,0,0,0,18,0.718869407,0,0
2/23/2015,Quarter4,Monday,12,1,0.239256678,0.045843785,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
2/23/2015,Quarter4,Monday,4,1,0.526519551,0.038534729,0.275462963,0.010555556,0,0,0.5,59,0.638785748,0,1
2/23/2015,Quarter4,Monday,5,1,0.526519551,0.02339763,0.275462963,0.010555556,0,0,0,59,0.638785748,0,1
2/23/2015,Quarter4,Monday,7,0.931506849,0.526519551,0.030663437,0.268518519,0.0125,0,0,0.5,58,0.583112626,0,1
2/23/2015,Quarter4,Monday,6,0.931506849,0.307588076,0.047573739,0.152777778,0.0125,0,0,0,33,0.582978307,0,1
2/23/2015,Quarter4,Monday,11,0.931506849,0.164730933,0.035723553,0.108796296,0,0,0,1,58,0.582575625,0,1
2/23/2015,Quarter4,Monday,2,0.863013699,0.530971738,0.024954589,0.083333333,0.008333333,0,0,0.5,58,0.526559898,0,1
